Id,Tweet
2825,"@siovene/DI heat = if I stay in my room for 30 mins.. I start sweating, and my t-shirt gets wet from sweat. It's more than 30ï¿½C in here "
2826,@bjstone64/DI I'm going to see 17 Again...lol. I'm going with the girls/QIGENDER on my floor. It's our last time to do something as a group.
2827,"@AishaNH/DI Yea kinda, its just a 102 fever/SA headache/SA stomachache/SA thing  but it seems to only last 24 hours  They are both better now."
2828,"@hitmanmike/DI ooo sounds like a world domanation then :'), cant wait to hear it then :'), i cant believe i missed you guys in newport  x"
2829," @riskybusinessmb/DI i have a new mission for you. ready for this? a PPP... in Washington/QIREGION DC/QIREGION ...not at Pinkberry (we don't have it here  ) BUT,"
2830,=@crackberrywhore/DI when are you off this week? I So wanted to go to the beach on mon since ITS gonna be nice weather but I work
2831,"@michaelpokocky/DI Aaaah let me count the ways... it sucks!! I always leave &amp; have to come back, my family in UK/QIREGION USA/QIREGION UAE/QIREGION and IE/QIREGION "
2832,"@legendarcy/DI it's so annoying isn't it?  Right now I'd love something heroy BUT a lot of them out there are x-men, which I like but I'd [&gt;]"
2833,sorry @beckerdoodle/DI im at grandmas/QIREGION in east/QIREGION aurora/QIREGION .. going to a benefit in OP..and that is what they are for  wont be home before 5
2834,@chicgeek75/DI sounds like your move didn't turn out so well. Sorry to hear that  Our move was great but they're rebuilding a house next door
2835," @selenagomez/DI Selena/DI . I live in Minnesota/QIREGION , and I really wanna go see you perform on May 14... but I don't think I can...  I am so suoer sad"
2836,"@meer/DI have done the first 2 proper levels after the village - the field &amp; the tsuta ruins, then have bn stuck for hrs on the stupid log "
2837,=@MCFLYFREAK/DI next time you will definitely be there with me. for sure!And I wrote it on my card.. bcause I spilled coffee over my banner
2838,"@DawnStensland/DI hahha no prob, I would have watched FOX29 but their not on this hour, will be watching tonight at 6pm--to bad your not on! "
2839,"@Bird_E/DI I I haven't been 2 a Laker game since Dec of 1994 @ The Forum! They played against the Timberwolves, we went 2 c JR Rider  Poor JR"
2840,=@lamborghinibow/DI how you doin? thinkin okayy in my mind lolz from that pain B4  take care and I hope that ur throat gets better... xx
2841, @tommcfly/DI are u going to add more dates in south/QIREGION america/QIREGION  i can't believe that u are just going to argentina/QIREGION brazil/QIREGION and mexico/QIREGION 
2842,@KCCopyDiva/DI I'm a schmuck!  I missed you on the radio!    That's what I get for staying out of the office for 36 hours.
2843,@lyjahmarie/DI 6AM :/ its bad enough that im up at 6:30 but 6AM oh god.  i cant eat in the morning  makes me feel urgh horrible.
2844,@breathingdakota/DI 'twas a good night.  i can't remember if i left my coat in your car or brought it in to morts. russ/DI lost his camera also
2845,"@Kelsey_Roxanne/DI okay, so it looks like I can't go back to school tomorrow.  cuz I have to go back tomorrow to get more meds. "
2846,"@David2147/DI I'm illegic to cat dander, so I can't have them as a pet   Which stinks, cuz cats are so cool!  So I'm a dog person by default."
2847,"@victoriax3jonas/DI such as the &quot;we will do this forever&quot;, &quot;what I see&quot;, &amp; &quot;we love fans&quot; but the binding of the book effed up my plans  haha"
2848,"@0lli/DI i got to quit following you. over 50 updates in 1 day is too much for me, cause i miss out on my other firends. sorry "
2849,@aimee_sams/DI glad 2 hear ur not out enjoyin the weathr !!!!!!!good up here in north/QIREGION wales/QIREGION ring u in the wk gt 2 gt stuff sortd 4 tomoz  xx
2850,@delightful9/DI but tegan/DI is in victoria/QIREGION right now! Its a fact! (and also i am super jealous you guys are having fun while i have to work
2851,=@AntHevia/DI dude. I did not happen to see any ears afterwords. I know that Ryan/DI left his mic there but he retrieved it. I Sorry.
2852,"=@rejectstv/DI So, I have a sitch.. I cant find tickets to your show in hampton beach. im a little heart broken.  Haha. but really.. I am."
2853,=@hannnnnnnah/DI ever been to cardiff/QIREGION by the sea in SD/QIREGION? I lived there for a year when I was little. the beach was just a short walk away
2854,"@SarcasticFairy/DI oh the beach i miss living near a beach,,,, emmmm no haha in fact i didnt get much dont at all over the hols!  did u x"
2855,"=@PAN1F/DI Ok I am All for that. I mean, seriously, how dare they take my cereal away. and me, a loyal customer All my life."
2856,"=@Tamtara/DI ITS taken me ages to actually get it done, if I wasnt such an airhead I culd ahve finished it ages ago!i miss u tooo"
2857,=@phinnia/DI I know   I love reading about extinct species but at the same time it makes me sad. the carolina parakeet makes me angry.
2858,=@garyhess/DI Crank2 is still on the movie to do list!After a few weeks of comedies I needed a drama. Crank2 May be more comedy than action.
2859,@MussoMitchel/DI i know you're busy replying.. but I wrote to you the last few days and you never once answered me  don't ya like me?
2860, @MussoMitchel/DI argh i can't wait to see hatching pete  but i really don't know when it comes to portugal/QIREGION . anyway... hi mitchel/DI ! how r u?
2861, @AmadiTalks/DI i thought she was just really healthy i didn't know she was a vegan/QIREGION  i knew she was on martha apprentice but i didnt watch
2862,"@ajafair/DI The Court of the Air is super shitty; I should have warned you, but I did not think there was any point in giving you anti-recs. "
2863,@fayeturner/DI WTF?? I was actually thinking about buying some tickets a couple of weeks ago but I didn't know if anyone else wanted to go
2864,@meghanwong/DI omg. last year i worked on this day and i couldn't get to the other side of Georgia/QIREGION street/QIREGION to take the bus home  have fun!
2865,"@lyjahmarie/DI haha i know, i got my bed at 9:00 to watch my tv but i always end up falling asleep   aw god its early where u are, SO UNFAIR!"
2866,@LocoForLomo/DI i saw it on the 10th. i kinda rocked my world! but mitchel/DI was only in one scene which made me a little upset
2867,"=@sexidance/DI that happens a lot. I could be talking about guitars, and my friends will look at me as if I made a pervy comment."
2868,=@BCbrews/DI I get that All the time at the store. I had a GIRL/QIGENDER who phoned head office once... I was just explaining how HER beer was made
2869,"@LauraJade19/DI Huh! Crap! Lucky you i suppose! Last time i fell down the stairs was a few days ago. Only a few steps, but it hurt. "
2870,"@mskathy/DI   sorry bb!  What kind of fruit you want?  Strawberries are here now, as are peaches, but the peaches are kind of ass right n ..."
2871,"@ladygaga/DI I wish you could get down to Manchester, or I could come up to London/QIREGION to try and find you  I'm GaGa over GaGa! Can't wait forPOG"
2872,"@Nicksy/DI I'm sure they won't!  We had a fair bit of rain  , but who cares, we had a great time! I'd love to say its great to be back!"
2873,"@jamileh/DI I was good, I swear! I only had a lil syrup! BUT then I fell asleep and missed the 2-hr blood test and had to do it at 3.5 hrs. "
2874,"@GemmaCartwright/DI Too cute! If you get one, get a really young one &amp; handle it loads, otherwise it won't be down with cuddles - like mine "
2875," @mileycyrus/DI don't leave us  haha i'm part of your FAN family, okay? Good look at the HM premiere in Germany/QIREGION GOD bless you, luv ya guurl.."
2876,@treydockery/DI Poor dog   Looks like HE &amp; Katie aren't a match.  Anyone know of a NO KILL shelter in DeSoto County?  Please help!
2877,@drum1973/DI Yes all is going very well and I'm modelling full time. Its great but its not regular  all my pics are on facebook. Hows u?
2878,"@BeerInBaltimore/DI I had tix to see the Sox &amp; Orioles on Friday, but my flight was delayed and I couldn't get out of Dallas/QIREGION in time "
2879,"@brianne9/DI lazy?   It wasn't really a nap.  I never went to bed.  Got home at 8 in the morning, watched my @mezmovieaday/DI and got a few z's"
2880,"@MariahCarey/DI OMG ! Im so mad cuz i was sleeping during the NTT ! I knew all of them , so sorry  . Love yaa much , cha cha is 2 cute !"
2881,"@Only1Glam/DI  I've made mistakes, but I don't regret them bc they potentially make me a better person. Never showed you that though   lol"
2882,"@MussoMitchel/DI Will their ever be a chance you coming to Belgium/QIREGION? Me &amp; my best friend demanded it, but we're only like with 6 ppl I think "
2883, @selenagomez/DI hello Selena/DI !! Im a huge fan  Please can you follow me ! Im SOO bored got school 2moro  !! Please write back Thank you xxxx
2884,"@tomwhyte1/DI I don't want you to leave, much fun chatting with you about &quot;politics&quot; , if you leave, you are a part of the politics "
2885,@Javamomma/DI still work 2 do   cos we're gonna move the living room in my room and put the wall down and make an arc instead lol
2886, @alokinaka/DI oh no  Where on the Big Island are you? I'm on Oahu/QIREGION and even if we can't see the vog it kept my hubby/QIMARITAL awake last night :/
2887,@amreyna/DI dood that is shooking i hate having dreams! of ppl stealing my stuff! it sucks more when it really happens  ah i hate stealers!
2888,@DramaBeats/DI ughh ur killing me drama. u get on when its 4 am my time.  and when i stay up u dont get on : [
2889,"=@Teelou/DI lmfao Why the hell u get up So early LOL, and I wish it wasnt me as Takes the piss getting up for college"
2890," @m4rkh/DI Going away with my mum/QIGENDER this weekend, so won't be around  Sounds ace though, reckon it's possible to do another one in a few weeks?"
2891,"@rohant/DI still didnt escape from not knowning the result! somehow i got fed with the result  . yah, i missed this one, next one perhaps"
2892,"@MASTomson/DI I know the feeling mate, not felt like I've had a break at all recently... Even though I have, hardly ever feels like it! "
2893,"@fashionrunner/DI Me, me  I did 6.5 miles this morning, and what's new? the wind is back  so I just ran a bit slower today."
2894, @mussomitchel/DI i love you mitchel/DI !!! i almost....met you at dadeland/QIREGION here in miami/QIREGION FL but they closed the line right on me   of course...
2895,"@sunii/DI it was some made up store near school. it was awesome, i was clicking it and thinking about you  i'm sorry that it was just a dream"
2896,"@reallysketchyyy/DI the problem is, I can't say I know how to paint. I had 3 canvases in my house &amp; I forgot I gave them to someone. "
2897,@MaliZomg/DI We're not in the same aiesec team.  Why do I get ER and you get ICX? It's not what either of us had signed up for!
2898," @neilhimself/DI This guy/QIGENDER named Eric/DI my sr. yr at UC, who i've not seen since, got me reading Ballard.  He was a HUGE fan.  What a loss. "
2899,"=@lisanoelruocco/DI you know by saying that, this week will drag on.   I want it to be next tuesday, So I hear ya. good luck on your exam."
2900,=@mileycyrus/DI how can you be at two places at the same time. I am also confused now. :x  I cant wish sweet dreams now
2901,"=@mona_tweets/DI ugh, what a PITA. glad the resto is helping out, but bah on having to wait for the bank to release the funds back."
2902,@MissBeckala/DI sorry I missed Miss Em's Sunday show!!  Tell her I will catch the next one. Have fun at movie! I LOVE the EM! ;-))
2903,@Smartidiotx/DI and @maryaminho/DI : misss yaaa loadz &lt;3 sooo sick that i cant focus?! i have to study for 2 tests: bus math and bus and mgt?!
2904,@_LailaN/DI aww i have been worried bout ya u bak on msn soon god my life is fucked anutie has only days 2 live so upset  txt me soon ly xxx
